ts,traffic,destination,median,percentile99,maximum
2017-10-20T04:00:00Z,internal,/sparql,19,54,64
2017-10-20T05:00:00Z,external,/bigdata/ldf,8,145,145
2017-10-20T05:00:00Z,external,/sparql,94,128,165
2017-10-20T05:00:00Z,internal,/sparql,18,47,57
2017-10-20T06:00:00Z,external,/bigdata/ldf,9,143,145
2017-10-20T06:00:00Z,external,/sparql,97,135,187
2017-10-20T06:00:00Z,internal,/sparql,15,51,62
2017-10-20T07:00:00Z,external,/bigdata/ldf,6,143,144
2017-10-20T07:00:00Z,external,/sparql,93,128,180
2017-10-20T07:00:00Z,internal,/sparql,16,61,92
2017-10-20T08:00:00Z,external,/bigdata/ldf,10,133,134
2017-10-20T08:00:00Z,external,/sparql,95,133,202
2017-10-20T08:00:00Z,internal,/sparql,17,52,74
2017-10-20T09:00:00Z,external,/bigdata/ldf,9,126,129
2017-10-20T09:00:00Z,external,/sparql,92,124,149
2017-10-20T09:00:00Z,internal,/sparql,14,52,79
2017-10-20T10:00:00Z,external,/bigdata/ldf,9,140,143
2017-10-20T10:00:00Z,external,/sparql,93,140,196
2017-10-20T10:00:00Z,internal,/sparql,16,51,62
2017-10-20T11:00:00Z,external,/sparql,94,161,226
2017-10-20T11:00:00Z,internal,/bigdata/ldf,8,141,144
2017-10-20T11:00:00Z,internal,/sparql,16,49,75
2017-10-20T12:00:00Z,external,/sparql,95,132,240
2017-10-20T12:00:00Z,internal,/bigdata/ldf,10,136,138
2017-10-20T12:00:00Z,internal,/sparql,21,60,70
2017-10-20T13:00:00Z,external,/bigdata/ldf,9,143,144
2017-10-20T13:00:00Z,external,/sparql,95,134,183
2017-10-20T13:00:00Z,internal,/sparql,16,40,46
2017-10-20T14:00:00Z,external,/bigdata/ldf,9,139,139
2017-10-20T14:00:00Z,external,/sparql,95,137,228
2017-10-20T14:00:00Z,internal,/sparql,15,35,44
2017-10-20T15:00:00Z,external,/bigdata/ldf,8,150,151
2017-10-20T15:00:00Z,external,/sparql,92,138,193
2017-10-20T15:00:00Z,internal,/sparql,20,65,82
2017-10-20T16:00:00Z,external,/bigdata/ldf,8,148,149
2017-10-20T16:00:00Z,external,/sparql,93,123,159
2017-10-20T16:00:00Z,internal,/sparql,17,44,71
2017-10-20T17:00:00Z,external,/bigdata/ldf,8,133,135
2017-10-20T17:00:00Z,external,/sparql,95,132,210
2017-10-20T17:00:00Z,internal,/sparql,17,58,67
2017-10-20T18:00:00Z,external,/bigdata/ldf,10,133,138
2017-10-20T18:00:00Z,external,/sparql,92,130,180
2017-10-20T18:00:00Z,internal,/sparql,14,36,41
2017-10-20T19:00:00Z,external,/bigdata/ldf,9,137,142
2017-10-20T19:00:00Z,external,/sparql,94,127,174
2017-10-20T19:00:00Z,internal,/sparql,13,35,46
2017-10-20T20:00:00Z,external,/bigdata/ldf,10,138,143
2017-10-20T20:00:00Z,external,/sparql,91,122,168
2017-10-20T20:00:00Z,internal,/sparql,14,38,50
2017-10-20T21:00:00Z,external,/bigdata/ldf,8,138,141
2017-10-20T21:00:00Z,external,/sparql,95,126,160
2017-10-20T21:00:00Z,internal,/sparql,15,51,64
2017-10-20T22:00:00Z,external,/bigdata/ldf,9,145,149
2017-10-20T22:00:00Z,external,/sparql,98,129,156
2017-10-20T22:00:00Z,internal,/sparql,15,49,58
2017-10-20T23:00:00Z,external,/bigdata/ldf,10,138,140
2017-10-20T23:00:00Z,external,/sparql,92,121,138
2017-10-20T23:00:00Z,internal,/sparql,16,50,57
2017-10-21T00:00:00Z,external,/sparql,92,122,170
2017-10-21T00:00:00Z,internal,/bigdata/ldf,13,111,122
2017-10-21T00:00:00Z,internal,/sparql,21,50,76
2017-10-21T01:00:00Z,external,/bigdata/ldf,5,29,31
2017-10-21T01:00:00Z,external,/sparql,91,123,176
2017-10-21T01:00:00Z,internal,/sparql,15,46,56
2017-10-21T02:00:00Z,external,/bigdata/ldf,8,144,145
2017-10-21T02:00:00Z,external,/sparql,91,118,166
2017-10-21T02:00:00Z,internal,/sparql,18,47,53
2017-10-21T03:00:00Z,external,/bigdata/ldf,7,145,148
2017-10-21T03:00:00Z,external,/sparql,90,115,129
2017-10-21T03:00:00Z,internal,/sparql,21,52,59
2017-10-21T04:00:00Z,external,/bigdata/ldf,9,147,148
2017-10-21T04:00:00Z,external,/sparql,90,117,233
2017-10-21T04:00:00Z,internal,/sparql,17,46,52
2017-10-21T05:00:00Z,external,/bigdata/ldf,8,148,149
2017-10-21T05:00:00Z,external,/sparql,91,121,171
2017-10-21T05:00:00Z,internal,/sparql,18,53,62
2017-10-21T06:00:00Z,external,/sparql,96,137,183
2017-10-21T06:00:00Z,internal,/bigdata/ldf,8,137,139
2017-10-21T06:00:00Z,internal,/sparql,15,42,58
2017-10-21T07:00:00Z,external,/bigdata/ldf,11,136,138
2017-10-21T07:00:00Z,external,/sparql,94,128,213
2017-10-21T07:00:00Z,internal,/sparql,17,51,59
2017-10-21T08:00:00Z,external,/bigdata/ldf,10,137,140
2017-10-21T08:00:00Z,external,/sparql,94,128,180
2017-10-21T08:00:00Z,internal,/sparql,15,44,52
2017-10-21T09:00:00Z,external,/bigdata/ldf,10,137,138
2017-10-21T09:00:00Z,external,/sparql,94,132,187
2017-10-21T09:00:00Z,internal,/sparql,16,42,50
2017-10-21T10:00:00Z,external,/bigdata/ldf,11,133,137
2017-10-21T10:00:00Z,external,/sparql,93,136,173
2017-10-21T10:00:00Z,internal,/sparql,18,52,66
2017-10-21T11:00:00Z,external,/bigdata/ldf,9,131,141
2017-10-21T11:00:00Z,external,/sparql,93,138,205
2017-10-21T11:00:00Z,internal,/sparql,16,45,53
2017-10-21T12:00:00Z,external,/bigdata/ldf,9,142,143
2017-10-21T12:00:00Z,external,/sparql,96,203,271
2017-10-21T12:00:00Z,internal,/sparql,20,51,61
2017-10-21T13:00:00Z,external,/bigdata/ldf,9,141,143
2017-10-21T13:00:00Z,external,/sparql,94,143,224
2017-10-21T13:00:00Z,internal,/sparql,17,51,73
2017-10-21T14:00:00Z,external,/bigdata/ldf,9,141,145
2017-10-21T14:00:00Z,external,/sparql,93,134,215
2017-10-21T14:00:00Z,internal,/sparql,17,43,52
2017-10-21T15:00:00Z,external,/bigdata/ldf,10,136,139
2017-10-21T15:00:00Z,external,/sparql,92,124,169
2017-10-21T15:00:00Z,internal,/sparql,15,46,61
2017-10-21T16:00:00Z,external,/bigdata/ldf,8,149,149
2017-10-21T16:00:00Z,external,/sparql,93,171,224
2017-10-21T16:00:00Z,internal,/sparql,18,57,73
2017-10-21T17:00:00Z,external,/bigdata/ldf,9,139,142
2017-10-21T17:00:00Z,external,/sparql,91,132,166
2017-10-21T17:00:00Z,internal,/sparql,14,35,40
2017-10-21T18:00:00Z,external,/bigdata/ldf,10,127,130
2017-10-21T18:00:00Z,external,/sparql,92,124,157
2017-10-21T18:00:00Z,internal,/sparql,14,37,39
2017-10-21T19:00:00Z,external,/sparql,88,125,155
2017-10-21T19:00:00Z,internal,/bigdata/ldf,8,146,147
2017-10-21T19:00:00Z,internal,/sparql,13,30,36
2017-10-21T20:00:00Z,external,/bigdata/ldf,8,148,148
2017-10-21T20:00:00Z,external,/sparql,83,127,182
2017-10-21T20:00:00Z,internal,/sparql,2,34,37
2017-10-21T21:00:00Z,external,/bigdata/ldf,9,134,136
2017-10-21T21:00:00Z,external,/sparql,83,130,197
2017-10-21T21:00:00Z,internal,/sparql,10,31,39
2017-10-21T22:00:00Z,external,/sparql,88,149,180
2017-10-21T22:00:00Z,internal,/bigdata/ldf,9,141,142
2017-10-21T22:00:00Z,internal,/sparql,10,44,50
2017-10-21T23:00:00Z,external,/bigdata/ldf,10,125,129
2017-10-21T23:00:00Z,external,/sparql,84,114,177
2017-10-21T23:00:00Z,internal,/sparql,15,50,54
2017-10-22T00:00:00Z,external,/bigdata/ldf,10,135,137
2017-10-22T00:00:00Z,external,/sparql,86,114,153
2017-10-22T00:00:00Z,internal,/sparql,15,40,43
2017-10-22T01:00:00Z,external,/bigdata/ldf,10,136,136
2017-10-22T01:00:00Z,external,/sparql,86,117,177
2017-10-22T01:00:00Z,internal,/sparql,15,53,62
2017-10-22T02:00:00Z,external,/bigdata/ldf,9,140,142
2017-10-22T02:00:00Z,external,/sparql,88,129,222
2017-10-22T02:00:00Z,internal,/sparql,15,58,77
2017-10-22T03:00:00Z,external,/bigdata/ldf,7,145,146
2017-10-22T03:00:00Z,external,/sparql,92,119,143
2017-10-22T03:00:00Z,internal,/sparql,16,47,53
2017-10-22T04:00:00Z,external,/bigdata/ldf,10,145,145
2017-10-22T04:00:00Z,external,/sparql,86,121,139
2017-10-22T04:00:00Z,internal,/sparql,18,52,57
2017-10-22T05:00:00Z,external,/bigdata/ldf,10,139,145
2017-10-22T05:00:00Z,external,/sparql,83,124,156
2017-10-22T05:00:00Z,internal,/sparql,17,45,58
2017-10-22T06:00:00Z,external,/bigdata/ldf,9,142,148
2017-10-22T06:00:00Z,external,/sparql,87,121,143
2017-10-22T06:00:00Z,internal,/sparql,16,62,68
2017-10-22T07:00:00Z,external,/bigdata/ldf,9,148,149
2017-10-22T07:00:00Z,external,/sparql,84,120,183
2017-10-22T07:00:00Z,internal,/sparql,16,40,61
2017-10-22T08:00:00Z,external,/bigdata/ldf,9,145,147
2017-10-22T08:00:00Z,external,/sparql,84,118,157
2017-10-22T08:00:00Z,internal,/sparql,17,46,57
2017-10-22T09:00:00Z,external,/bigdata/ldf,10,137,148
2017-10-22T09:00:00Z,external,/sparql,85,134,209
2017-10-22T09:00:00Z,internal,/sparql,15,43,50
2017-10-22T10:00:00Z,external,/bigdata/ldf,10,144,145
2017-10-22T10:00:00Z,external,/sparql,86,137,192
2017-10-22T10:00:00Z,internal,/sparql,16,48,57
2017-10-22T11:00:00Z,external,/bigdata/ldf,12,134,137
2017-10-22T11:00:00Z,external,/sparql,89,137,186
2017-10-22T11:00:00Z,internal,/sparql,15,46,52
2017-10-22T12:00:00Z,external,/bigdata/ldf,10,128,132
2017-10-22T12:00:00Z,external,/sparql,84,145,234
2017-10-22T12:00:00Z,internal,/sparql,17,53,67
2017-10-22T13:00:00Z,external,/bigdata/ldf,9,135,136
2017-10-22T13:00:00Z,external,/sparql,83,117,184
2017-10-22T13:00:00Z,internal,/sparql,15,41,49
2017-10-22T14:00:00Z,external,/bigdata/ldf,10,139,139
2017-10-22T14:00:00Z,external,/sparql,80,125,171
2017-10-22T14:00:00Z,internal,/sparql,15,40,47
2017-10-22T15:00:00Z,external,/bigdata/ldf,10,146,149
2017-10-22T15:00:00Z,external,/sparql,78,128,201
2017-10-22T15:00:00Z,internal,/sparql,16,41,52
2017-10-22T16:00:00Z,external,/bigdata/ldf,9,145,147
2017-10-22T16:00:00Z,external,/sparql,78,129,247
2017-10-22T16:00:00Z,internal,/sparql,15,49,56
2017-10-22T17:00:00Z,external,/bigdata/ldf,9,137,139
2017-10-22T17:00:00Z,external,/sparql,80,116,158
2017-10-22T17:00:00Z,internal,/sparql,14,37,41
2017-10-22T18:00:00Z,external,/bigdata/ldf,9,146,147
2017-10-22T18:00:00Z,external,/sparql,78,156,263
2017-10-22T18:00:00Z,internal,/sparql,14,38,41
2017-10-22T19:00:00Z,external,/bigdata/ldf,9,148,149
2017-10-22T19:00:00Z,external,/sparql,78,122,204
2017-10-22T19:00:00Z,internal,/sparql,14,38,86
2017-10-22T20:00:00Z,external,/bigdata/ldf,10,142,145
2017-10-22T20:00:00Z,external,/sparql,78,113,179
2017-10-22T20:00:00Z,internal,/sparql,13,38,51
2017-10-22T21:00:00Z,external,/bigdata/ldf,7,147,148
2017-10-22T21:00:00Z,external,/sparql,81,153,272
2017-10-22T21:00:00Z,internal,/sparql,14,37,41
2017-10-22T22:00:00Z,external,/bigdata/ldf,10,137,139
2017-10-22T22:00:00Z,external,/sparql,80,120,288
2017-10-22T22:00:00Z,internal,/sparql,18,47,56
2017-10-22T23:00:00Z,external,/bigdata/ldf,10,140,144
2017-10-22T23:00:00Z,external,/sparql,81,116,164
2017-10-22T23:00:00Z,internal,/sparql,15,42,48
2017-10-23T00:00:00Z,external,/sparql,80,115,166
2017-10-23T00:00:00Z,internal,/bigdata/ldf,10,129,131
2017-10-23T00:00:00Z,internal,/sparql,15,52,57
2017-10-23T01:00:00Z,external,/bigdata/ldf,9,146,148
2017-10-23T01:00:00Z,external,/sparql,81,114,158
2017-10-23T01:00:00Z,internal,/sparql,15,46,63
2017-10-23T02:00:00Z,external,/bigdata/ldf,9,146,147
2017-10-23T02:00:00Z,external,/sparql,78,105,124
2017-10-23T02:00:00Z,internal,/sparql,15,41,50
2017-10-23T03:00:00Z,external,/bigdata/ldf,4,141,145
2017-10-23T03:00:00Z,external,/sparql,80,108,129
2017-10-23T03:00:00Z,internal,/sparql,18,48,58
2017-10-23T04:00:00Z,external,/sparql,79,105,132
2017-10-23T04:00:00Z,internal,/bigdata/ldf,9,146,148
2017-10-23T04:00:00Z,internal,/sparql,22,47,52
2017-10-23T05:00:00Z,external,/bigdata/ldf,8,148,150
2017-10-23T05:00:00Z,external,/sparql,80,120,165
2017-10-23T05:00:00Z,internal,/sparql,15,47,57
2017-10-23T06:00:00Z,external,/bigdata/ldf,10,128,131
2017-10-23T06:00:00Z,external,/sparql,81,127,184
2017-10-23T06:00:00Z,internal,/bigdata/ldf,1,1,1
2017-10-23T06:00:00Z,internal,/sparql,15,46,53
2017-10-23T07:00:00Z,external,/bigdata/ldf,10,139,144
2017-10-23T07:00:00Z,external,/sparql,80,130,175
2017-10-23T07:00:00Z,internal,/sparql,15,41,61
2017-10-23T08:00:00Z,external,/bigdata/ldf,10,103,111
2017-10-23T08:00:00Z,external,/sparql,81,133,183
2017-10-23T08:00:00Z,internal,/sparql,15,48,53
2017-10-23T09:00:00Z,external,/sparql,82,143,231
2017-10-23T09:00:00Z,internal,/bigdata/ldf,9,144,147
2017-10-23T09:00:00Z,internal,/sparql,15,43,53
2017-10-23T10:00:00Z,external,/bigdata/ldf,8,149,150
2017-10-23T10:00:00Z,external,/sparql,86,119,147
2017-10-23T10:00:00Z,internal,/sparql,14,45,62
2017-10-23T11:00:00Z,external,/bigdata/ldf,9,124,133
2017-10-23T11:00:00Z,external,/sparql,83,124,166
2017-10-23T11:00:00Z,internal,/sparql,15,39,49
2017-10-23T12:00:00Z,external,/bigdata/ldf,10,148,150
2017-10-23T12:00:00Z,external,/sparql,6,53,180
2017-10-23T12:00:00Z,internal,/sparql,16,46,68
2017-10-23T13:00:00Z,external,/bigdata/ldf,12,132,136
2017-10-23T13:00:00Z,external,/sparql,74,129,218
2017-10-23T13:00:00Z,internal,/sparql,14,41,53
2017-10-23T14:00:00Z,external,/bigdata/ldf,7,147,149
2017-10-23T14:00:00Z,external,/sparql,20,120,157
2017-10-23T14:00:00Z,internal,/sparql,13,44,52
2017-10-23T15:00:00Z,external,/bigdata/ldf,9,139,141
2017-10-23T15:00:00Z,external,/sparql,10,41,92
2017-10-23T15:00:00Z,internal,/sparql,15,43,54
2017-10-23T16:00:00Z,external,/bigdata/ldf,1,1,1
2017-10-23T16:00:00Z,external,/sparql,29,129,218
2017-10-23T16:00:00Z,internal,/bigdata/ldf,8,144,145
2017-10-23T16:00:00Z,internal,/sparql,16,46,57
2017-10-23T17:00:00Z,external,/bigdata/ldf,8,141,142
2017-10-23T17:00:00Z,external,/sparql,85,135,170
2017-10-23T17:00:00Z,internal,/sparql,13,35,43
2017-10-23T18:00:00Z,external,/sparql,89,124,199
2017-10-23T18:00:00Z,internal,/bigdata/ldf,8,142,144
2017-10-23T18:00:00Z,internal,/sparql,13,37,41
2017-10-23T19:00:00Z,external,/bigdata/ldf,8,101,105
2017-10-23T19:00:00Z,external,/sparql,86,132,173
2017-10-23T19:00:00Z,internal,/sparql,13,35,40
2017-10-23T20:00:00Z,external,/bigdata/ldf,7,141,141
2017-10-23T20:00:00Z,external,/sparql,87,123,185
2017-10-23T20:00:00Z,internal,/sparql,13,36,47
2017-10-23T21:00:00Z,external,/bigdata/ldf,8,137,138
2017-10-23T21:00:00Z,external,/sparql,82,114,157
2017-10-23T21:00:00Z,internal,/sparql,13,36,40
2017-10-23T22:00:00Z,external,/bigdata/ldf,8,146,149
2017-10-23T22:00:00Z,external,/sparql,83,132,171
2017-10-23T22:00:00Z,internal,/sparql,15,43,56
2017-10-23T23:00:00Z,external,/bigdata/ldf,9,146,146
2017-10-23T23:00:00Z,external,/sparql,78,154,192
2017-10-23T23:00:00Z,internal,/sparql,16,45,58
2017-10-24T00:00:00Z,external,/bigdata/ldf,9,137,139
2017-10-24T00:00:00Z,external,/sparql,80,118,213
2017-10-24T00:00:00Z,internal,/sparql,16,44,56
2017-10-24T01:00:00Z,external,/sparql,80,111,137
2017-10-24T01:00:00Z,internal,/bigdata/ldf,7,144,145
2017-10-24T01:00:00Z,internal,/sparql,15,39,47
2017-10-24T02:00:00Z,external,/bigdata/ldf,8,142,144
2017-10-24T02:00:00Z,external,/sparql,94,132,161
2017-10-24T02:00:00Z,internal,/sparql,16,42,51
2017-10-24T03:00:00Z,external,/bigdata/ldf,5,143,146
2017-10-24T03:00:00Z,external,/sparql,99,143,177
2017-10-24T03:00:00Z,internal,/sparql,16,45,57
2017-10-24T04:00:00Z,external,/bigdata/ldf,8,139,142
2017-10-24T04:00:00Z,external,/sparql,92,128,149
2017-10-24T04:00:00Z,internal,/sparql,22,47,54
2017-10-24T05:00:00Z,external,/bigdata/ldf,9,139,141
2017-10-24T05:00:00Z,external,/sparql,96,130,165
2017-10-24T05:00:00Z,internal,/sparql,15,46,58
2017-10-24T06:00:00Z,external,/bigdata/ldf,9,138,146
2017-10-24T06:00:00Z,external,/sparql,104,149,176
2017-10-24T06:00:00Z,internal,/sparql,15,42,50
2017-10-24T07:00:00Z,external,/bigdata/ldf,9,139,141
2017-10-24T07:00:00Z,external,/sparql,102,175,255
2017-10-24T07:00:00Z,internal,/sparql,15,40,51
2017-10-24T08:00:00Z,external,/bigdata/ldf,8,141,145
2017-10-24T08:00:00Z,external,/sparql,50,123,163
2017-10-24T08:00:00Z,internal,/sparql,18,49,60
2017-10-24T09:00:00Z,external,/bigdata/ldf,8,142,146
2017-10-24T09:00:00Z,external,/sparql,39,81,108
2017-10-24T09:00:00Z,internal,/sparql,15,40,50
2017-10-24T10:00:00Z,external,/bigdata/ldf,8,141,143
2017-10-24T10:00:00Z,external,/sparql,57,134,166
2017-10-24T10:00:00Z,internal,/sparql,17,41,55
2017-10-24T11:00:00Z,external,/bigdata/ldf,7,144,145
2017-10-24T11:00:00Z,external,/sparql,103,151,200
2017-10-24T11:00:00Z,internal,/sparql,14,40,51
2017-10-24T12:00:00Z,external,/bigdata/ldf,7,134,137
2017-10-24T12:00:00Z,external,/sparql,83,142,195
2017-10-24T12:00:00Z,internal,/sparql,18,53,71
2017-10-24T13:00:00Z,external,/bigdata/ldf,8,135,137
2017-10-24T13:00:00Z,external,/sparql,83,128,277
2017-10-24T13:00:00Z,internal,/sparql,14,38,49
2017-10-24T14:00:00Z,external,/bigdata/ldf,8,147,147
2017-10-24T14:00:00Z,external,/sparql,78,119,155
2017-10-24T14:00:00Z,internal,/sparql,14,39,49
2017-10-24T15:00:00Z,external,/bigdata/ldf,8,143,146
2017-10-24T15:00:00Z,external,/sparql,80,133,171
2017-10-24T15:00:00Z,internal,/sparql,14,44,52
2017-10-24T16:00:00Z,external,/bigdata/ldf,12,129,130
2017-10-24T16:00:00Z,external,/sparql,79,122,182
2017-10-24T16:00:00Z,internal,/sparql,15,40,48
2017-10-24T17:00:00Z,external,/bigdata/ldf,10,141,142
2017-10-24T17:00:00Z,external,/sparql,78,123,178
2017-10-24T17:00:00Z,internal,/sparql,14,38,43
2017-10-24T18:00:00Z,external,/bigdata/ldf,9,142,146
2017-10-24T18:00:00Z,external,/sparql,76,110,153
2017-10-24T18:00:00Z,internal,/sparql,14,36,40
2017-10-24T19:00:00Z,external,/bigdata/ldf,9,145,146
2017-10-24T19:00:00Z,external,/sparql,79,134,187
2017-10-24T19:00:00Z,internal,/sparql,14,37,40
2017-10-24T20:00:00Z,external,/bigdata/ldf,9,137,143
2017-10-24T20:00:00Z,external,/sparql,77,128,215
2017-10-24T20:00:00Z,internal,/sparql,13,36,45
2017-10-24T21:00:00Z,external,/bigdata/ldf,8,144,148
2017-10-24T21:00:00Z,external,/sparql,76,112,145
2017-10-24T21:00:00Z,internal,/sparql,13,39,42
2017-10-24T22:00:00Z,external,/bigdata/ldf,8,144,147
2017-10-24T22:00:00Z,external,/sparql,75,107,159
2017-10-24T22:00:00Z,internal,/sparql,15,41,51
2017-10-24T23:00:00Z,external,/bigdata/ldf,9,143,144
2017-10-24T23:00:00Z,external,/sparql,81,119,156
2017-10-24T23:00:00Z,internal,/sparql,20,41,53
2017-10-25T00:00:00Z,external,/bigdata/ldf,10,137,140
2017-10-25T00:00:00Z,external,/sparql,79,114,151
2017-10-25T00:00:00Z,internal,/sparql,15,43,54
2017-10-25T01:00:00Z,external,/bigdata/ldf,10,137,139
2017-10-25T01:00:00Z,external,/sparql,9,32,61
2017-10-25T01:00:00Z,internal,/sparql,15,47,56
2017-10-25T02:00:00Z,external,/bigdata/ldf,10,143,144
2017-10-25T02:00:00Z,external,/sparql,8,28,64
2017-10-25T02:00:00Z,internal,/sparql,15,59,67
2017-10-25T03:00:00Z,external,/bigdata/ldf,7,140,141
2017-10-25T03:00:00Z,external,/sparql,8,35,106
2017-10-25T03:00:00Z,internal,/sparql,15,39,42
2017-10-25T04:00:00Z,external,/bigdata/ldf,9,148,150
2017-10-25T04:00:00Z,external,/sparql,8,28,71
2017-10-25T04:00:00Z,internal,/sparql,25,48,66
2017-10-25T05:00:00Z,external,/bigdata/ldf,10,135,140
2017-10-25T05:00:00Z,external,/sparql,8,31,87
2017-10-25T05:00:00Z,internal,/sparql,18,42,49
2017-10-25T06:00:00Z,external,/bigdata/ldf,9,140,142
2017-10-25T06:00:00Z,external,/sparql,11,34,80
2017-10-25T06:00:00Z,internal,/sparql,14,37,46
2017-10-25T07:00:00Z,external,/bigdata/ldf,10,140,141
2017-10-25T07:00:00Z,external,/sparql,10,51,105
2017-10-25T07:00:00Z,internal,/sparql,15,40,57
2017-10-25T08:00:00Z,external,/bigdata/ldf,10,137,137
2017-10-25T08:00:00Z,external,/sparql,13,41,84
2017-10-25T08:00:00Z,internal,/sparql,19,44,52
2017-10-25T09:00:00Z,external,/bigdata/ldf,9,142,143
2017-10-25T09:00:00Z,external,/sparql,14,66,117
2017-10-25T09:00:00Z,internal,/sparql,20,51,83
2017-10-25T10:00:00Z,external,/bigdata/ldf,9,138,140
2017-10-25T10:00:00Z,external,/sparql,14,58,147
2017-10-25T10:00:00Z,internal,/sparql,20,49,61
2017-10-25T11:00:00Z,external,/sparql,13,57,200
2017-10-25T11:00:00Z,internal,/bigdata/ldf,9,143,144
2017-10-25T11:00:00Z,internal,/sparql,23,66,84
2017-10-25T12:00:00Z,external,/bigdata/ldf,9,120,123
2017-10-25T12:00:00Z,external,/sparql,10,78,150
2017-10-25T12:00:00Z,internal,/sparql,26,59,71
2017-10-25T13:00:00Z,external,/sparql,9,46,145
2017-10-25T13:00:00Z,internal,/bigdata/ldf,10,146,148
2017-10-25T13:00:00Z,internal,/sparql,22,59,70
2017-10-25T14:00:00Z,external,/bigdata/ldf,10,142,143
2017-10-25T14:00:00Z,external,/sparql,13,37,77
2017-10-25T14:00:00Z,internal,/sparql,20,53,69
2017-10-25T15:00:00Z,external,/bigdata/ldf,10,140,141
2017-10-25T15:00:00Z,external,/sparql,13,44,103
2017-10-25T15:00:00Z,internal,/sparql,17,48,63
2017-10-25T16:00:00Z,external,/bigdata/ldf,8,145,146
2017-10-25T16:00:00Z,external,/sparql,11,55,125
2017-10-25T16:00:00Z,internal,/sparql,18,52,66
2017-10-25T17:00:00Z,external,/bigdata/ldf,8,134,138
2017-10-25T17:00:00Z,external,/sparql,10,57,95
2017-10-25T17:00:00Z,internal,/sparql,15,41,50
2017-10-25T18:00:00Z,external,/bigdata/ldf,11,136,138
2017-10-25T18:00:00Z,external,/sparql,10,41,108
2017-10-25T18:00:00Z,internal,/sparql,14,40,59
2017-10-25T19:00:00Z,external,/bigdata/ldf,10,141,142
2017-10-25T19:00:00Z,external,/sparql,10,53,103
2017-10-25T19:00:00Z,internal,/sparql,14,40,51
2017-10-25T20:00:00Z,external,/bigdata/ldf,11,137,138
2017-10-25T20:00:00Z,external,/sparql,11,49,175
2017-10-25T20:00:00Z,internal,/sparql,14,37,46
2017-10-25T21:00:00Z,external,/bigdata/ldf,9,139,144
2017-10-25T21:00:00Z,external,/sparql,10,47,137
2017-10-25T21:00:00Z,internal,/sparql,15,40,49
2017-10-25T22:00:00Z,external,/bigdata/ldf,9,146,148
2017-10-25T22:00:00Z,external,/sparql,10,56,202
2017-10-25T22:00:00Z,internal,/sparql,16,51,62
2017-10-25T23:00:00Z,external,/bigdata/ldf,11,136,136
2017-10-25T23:00:00Z,external,/sparql,10,38,92
2017-10-25T23:00:00Z,internal,/sparql,17,49,57
2017-10-26T00:00:00Z,external,/bigdata/ldf,10,129,130
2017-10-26T00:00:00Z,external,/sparql,12,55,170
2017-10-26T00:00:00Z,internal,/sparql,15,42,51
2017-10-26T01:00:00Z,external,/bigdata/ldf,9,135,139
2017-10-26T01:00:00Z,external,/sparql,10,27,54
2017-10-26T01:00:00Z,internal,/sparql,17,48,73
2017-10-26T02:00:00Z,external,/bigdata/ldf,10,143,145
2017-10-26T02:00:00Z,external,/sparql,11,30,74
2017-10-26T02:00:00Z,internal,/sparql,17,47,56
2017-10-26T03:00:00Z,external,/bigdata/ldf,7,143,144
2017-10-26T03:00:00Z,external,/sparql,13,40,102
2017-10-26T03:00:00Z,internal,/sparql,17,50,70
2017-10-26T04:00:00Z,external,/bigdata/ldf,10,145,147
2017-10-26T04:00:00Z,external,/sparql,13,44,95
2017-10-26T04:00:00Z,internal,/sparql,20,52,67
2017-10-26T05:00:00Z,external,/bigdata/ldf,11,140,144
2017-10-26T05:00:00Z,external,/sparql,15,44,84
2017-10-26T05:00:00Z,internal,/sparql,18,46,55
2017-10-26T06:00:00Z,external,/bigdata/ldf,9,141,145
2017-10-26T06:00:00Z,external,/sparql,31,72,165
2017-10-26T06:00:00Z,internal,/sparql,16,55,75
2017-10-26T07:00:00Z,external,/bigdata/ldf,9,140,141
2017-10-26T07:00:00Z,external,/sparql,30,62,124
2017-10-26T07:00:00Z,internal,/sparql,17,53,68
2017-10-26T08:00:00Z,external,/bigdata/ldf,9,143,143
2017-10-26T08:00:00Z,external,/sparql,34,79,105
2017-10-26T08:00:00Z,internal,/sparql,17,41,50
2017-10-26T09:00:00Z,external,/bigdata/ldf,9,150,151
2017-10-26T09:00:00Z,external,/sparql,36,85,195
2017-10-26T09:00:00Z,internal,/sparql,17,43,52
2017-10-26T10:00:00Z,external,/bigdata/ldf,8,138,142
2017-10-26T10:00:00Z,external,/sparql,35,70,179
2017-10-26T10:00:00Z,internal,/sparql,17,42,61
2017-10-26T11:00:00Z,external,/bigdata/ldf,10,142,145
2017-10-26T11:00:00Z,external,/sparql,34,72,97
2017-10-26T11:00:00Z,internal,/sparql,17,42,63
2017-10-26T12:00:00Z,external,/bigdata/ldf,9,138,139
2017-10-26T12:00:00Z,external,/sparql,37,69,122
2017-10-26T12:00:00Z,internal,/sparql,18,52,62
2017-10-26T13:00:00Z,external,/bigdata/ldf,10,142,147
2017-10-26T13:00:00Z,external,/sparql,39,99,134
2017-10-26T13:00:00Z,internal,/sparql,27,56,71
2017-10-26T14:00:00Z,external,/bigdata/ldf,10,144,146
2017-10-26T14:00:00Z,external,/sparql,38,90,160
2017-10-26T14:00:00Z,internal,/sparql,27,59,69
