date,traffic,agent_type,agent_type_plus,requests,lower10_ttfb,lower25_ttfb,median_ttfb,upper75_ttfb,upper95_ttfb,upper99_ttfb,total_ttfb
2017-06-10,external,user,user,45982,0.01705504378698225,0.09469313888888888,0.10121795813609469,0.10954420833333332,0.1856497428571429,2.3233658200000007,12207.103256999999
2017-09-03,internal,user,bot,901588,8.866446235321203e-05,0.00010896098703969229,0.015735288454589973,0.01796754855985804,0.024263789934221486,0.1680870399999998,19329.279204000566
2017-10-27,external,spider,bot,553885,0.00011646649600692267,0.00011646649600692267,0.07120004105653843,0.12272794535505574,0.32327887875500677,7.002699525000004,223540.6175190017
2017-07-07,internal,user,bot,866,0.022293600000000004,0.030703,0.037318,0.0794065,0.3688526,12.105502040000044,519.0953529999999
2017-08-01,external,user,bot,171074,0.009467039432440576,0.01789676217921141,0.02183604146716987,0.0337733911989574,0.10261400082571301,11.639448400000022,70268.59325399992
2017-10-28,internal,user,user,757,0.020282,0.0284955,0.0339495,0.0645695,0.20951820000000038,7.190827199999758,334.152653
2017-06-05,external,user,bot,721349,0.0007275708343092557,0.018011666612678612,0.08392399657656364,0.09465611390433107,0.11560793131052155,0.28496509000000053,57224.59705500014
2017-09-26,external,spider,bot,1182885,0.00026572290439137047,0.024869495196364153,0.10032003384689377,0.11724791501868358,0.27598096475938816,6.37215734484125,333173.7098330021
2017-05-12,external,user,bot,108884,9.021172104966244e-05,0.00010041650073155554,0.035617666666666666,0.10195818393923708,0.1077006435,0.6097161200000003,16197.25225199987
2017-09-27,internal,user,user,2,0.557086,0.557086,0.557086,0.732186,0.837246,0.900282,1.464372
2017-08-25,external,user,user,67699,0.0006225549744477664,0.027530091836734695,0.10018798526818114,0.10621246184782608,0.18192956666666665,4.875158769999955,30676.767573999987
2017-10-24,external,user,bot,81904,0.015214622222222222,0.0291993125,0.03323127697777777,0.1014991079365079,0.11698647500000003,0.8684818800000164,11117.262062
2017-06-29,external,user,user,87440,0.015940791868512102,0.03390356232517927,0.10055110414707219,0.10748264031574033,0.1849339387755102,2.8944082000000115,24436.804621
